0.15029186,-0.72882366,-0.33767033,05/19/2015 10:26:58,
0.47530842,-0.66820335,-0.23069286,05/19/2015 10:26:58,
0.8705111,-0.7920604,0.3771553,05/19/2015 10:26:58,
1.123647,-0.1311884,1.6247168,05/19/2015 10:26:58,
1.163003,-0.21570873,1.8585567,05/19/2015 10:26:58,
0.7886732,-0.30411053,-0.054439545,05/19/2015 10:26:59,
0.17434686,-0.4938798,0.4230547,05/19/2015 10:26:59,
0.5355945,-0.8666682,-0.03618622,05/19/2015 10:26:59,
0.35236806,0.028236866,-0.2365179,05/19/2015 10:26:59,
0.8237452,0.012584686,0.902874,05/19/2015 10:26:59,
0.2604975,0.8304639,1.1368093,05/19/2015 10:27:00,
0.35115707,-0.3776555,-0.73994255,05/19/2015 10:27:00,
-0.009207904,-0.07401037,0.71607876,05/19/2015 10:27:00,
0.9687131,-0.71091986,-0.714406,05/19/2015 10:27:00,
-0.76302457,-0.06714201,0.45758152,05/19/2015 10:27:00,
0.57808113,-0.76083374,-0.37002182,05/19/2015 10:27:01,
0.40492606,-0.51177645,0.1677723,05/19/2015 10:27:01,
0.56465375,-0.10438061,0.32909393,05/19/2015 10:27:01,
0.0908618,-0.42467308,0.08462143,05/19/2015 10:27:01,
0.06021452,-0.16242743,0.5794983,05/19/2015 10:27:01,
0.45950174,0.19464302,-0.21644878,05/19/2015 10:27:02,
0.06301749,0.7634845,-0.36441803,05/19/2015 10:27:02,
0.6844853,0.41511297,-0.44622993,05/19/2015 10:27:02,
0.50876147,0.22134972,0.26309013,05/19/2015 10:27:02,
0.578976,-0.01512146,0.32371426,05/19/2015 10:27:02,
0.31514728,-0.7489505,-0.14179611,05/19/2015 10:27:03,
0.27146745,-0.5140948,-0.17738819,05/19/2015 10:27:03,
-0.31685698,-0.5946703,0.79466534,05/19/2015 10:27:03,
-0.044771194,-1.2054176,-0.36222267,05/19/2015 10:27:03,
-0.3754058,-0.23982191,0.75365067,05/19/2015 10:27:03,
0.47804868,-0.7625828,0.8899698,05/19/2015 10:27:04,
-0.32079113,-1.5447588,0.5607891,05/19/2015 10:27:04,
-0.5948839,-0.9545598,-0.2729559,05/19/2015 10:27:04,
-0.13377428,-0.6168523,0.78308773,05/19/2015 10:27:04,
-0.6639081,-0.9950566,-0.28611755,05/19/2015 10:27:04,
0.023302794,-0.13543034,0.409935,05/19/2015 10:27:05,
-1.0217164,-0.15779829,-1.0561991,05/19/2015 10:27:05,
-1.120067,0.6537018,0.13516426,05/19/2015 10:27:05,
-0.84446454,0.21910143,-1.0925531,05/19/2015 10:27:05,
-0.068189025,0.8992791,0.002650261,05/19/2015 10:27:05,
-0.61221874,0.3680067,0.11868858,05/19/2015 10:27:06,
-0.9681646,0.9044523,-0.9655485,05/19/2015 10:27:06,
-0.10075882,0.675014,0.23920155,05/19/2015 10:27:06,
-0.2360476,0.7387371,-0.23900414,05/19/2015 10:27:06,
-0.72611725,0.6483617,0.9436197,05/19/2015 10:27:06,
-0.55166835,-0.4378786,-1.2754517,05/19/2015 10:27:07,
-0.21915251,-0.26472282,-0.038431168,05/19/2015 10:27:07,
0.025712192,-0.45371294,0.6295557,05/19/2015 10:27:07,
-0.53978515,-0.27832174,0.23657131,05/19/2015 10:27:07,
-0.114029884,-0.36630702,0.04154873,05/19/2015 10:27:07,
0.121388674,-0.5006683,0.17573261,05/19/2015 10:27:08,
0.2028535,0.05437517,-0.26175785,05/19/2015 10:27:08,
-0.07258695,0.087314606,0.53402996,05/19/2015 10:27:08,
-0.4084847,-0.5979824,-0.69318104,05/19/2015 10:27:08,
0.2584604,-0.21599913,0.37283134,05/19/2015 10:27:08,
0.19012123,-0.42595816,0.38086987,05/19/2015 10:27:09,
-0.12247956,-0.042202473,1.7543621,05/19/2015 10:27:09,
-0.58894855,-0.4865079,-0.7945061,05/19/2015 10:27:09,
-0.13177496,-0.7989936,-0.27886677,05/19/2015 10:27:09,
-0.1862657,-0.459054,0.07916927,05/19/2015 10:27:09,
0.16628319,-0.11938667,0.6069164,05/19/2015 10:27:10,
0.8317391,-0.495883,0.44581604,05/19/2015 10:27:10,
0.024379969,-0.20881128,-0.21255684,05/19/2015 10:27:10,
0.30578434,-0.42574596,0.46665192,05/19/2015 10:27:10,
0.03010267,-0.39433622,-0.5713444,05/19/2015 10:27:10,
0.3974567,-0.2654395,0.4435482,05/19/2015 10:27:11,
-0.04171586,-0.62175083,0.32631588,05/19/2015 10:27:11,
-0.07919264,-0.38367152,-0.4254799,05/19/2015 10:27:11,
0.47239637,-0.69709873,1.1944122,05/19/2015 10:27:11,
0.02580458,-0.8430004,-0.60377884,05/19/2015 10:27:11,
0.41832513,-0.23426223,1.0057545,05/19/2015 10:27:12,
0.16521692,-0.5501535,0.5173569,05/19/2015 10:27:12,
0.07253724,-0.2153995,0.26175976,05/19/2015 10:27:12,
0.21882546,-0.4320433,0.07915592,05/19/2015 10:27:12,
0.3195014,-0.15993881,0.15140057,05/19/2015 10:27:12,
0.17748189,-0.65374684,-0.47233295,05/19/2015 10:27:13,
0.2860986,-0.5352609,-0.72514534,05/19/2015 10:27:13,
0.67269486,0.18510151,0.55492115,05/19/2015 10:27:13,
0.029167116,-0.31194806,0.32553768,05/19/2015 10:27:13,
-0.07673514,0.40479183,0.5241232,05/19/2015 10:27:13,
0.17680043,-0.4124732,-0.70953465,05/19/2015 10:27:14,
-0.27565074,0.054442644,-0.2747507,05/19/2015 10:27:14,
0.25857374,0.2878642,0.9045143,05/19/2015 10:27:14,
0.13774526,-0.17012429,-0.39723587,05/19/2015 10:27:14,
-0.44058537,0.086842775,-1.2706823,05/19/2015 10:27:14,
0.49890596,0.13121128,1.4023695,05/19/2015 10:27:15,
-0.010692924,0.11257362,0.3021536,05/19/2015 10:27:15,
0.060027987,0.22803497,-0.59499073,05/19/2015 10:27:15,
0.48104882,-0.15187287,-0.6510868,05/19/2015 10:27:15,
-0.29221553,0.17437673,0.2570095,05/19/2015 10:27:15,
0.74773145,0.6390257,0.6468859,05/19/2015 10:27:16,
0.92532736,0.36889625,-0.8752308,05/19/2015 10:27:16,
0.76776665,0.35796833,0.07454491,05/19/2015 10:27:16,
1.1565124,0.08847237,0.18454456,05/19/2015 10:27:16,
0.7855788,0.3634982,-0.14911747,05/19/2015 10:27:17,
1.4149784,0.3376925,-0.1524601,05/19/2015 10:27:17,
0.6831087,-0.4330232,-0.9486065,05/19/2015 10:27:17,
0.80981266,0.08129287,0.13552856,05/19/2015 10:27:17,
0.96396446,-0.07956648,0.333786,05/19/2015 10:27:17,
1.2653203,0.35206985,0.055812836,05/19/2015 10:27:17,
0.85658616,-0.11783123,0.4006176,05/19/2015 10:27:18,
1.2204223,0.21230698,-0.18436813,05/19/2015 10:27:18,
0.9971226,-0.033240795,0.022727966,05/19/2015 10:27:18,
1.1710451,-0.05011511,0.29051113,05/19/2015 10:27:18,
1.2576313,0.46429777,0.147048,05/19/2015 10:27:19,
1.0795695,-0.18424988,0.16039562,05/19/2015 10:27:19,
1.0057008,-0.07435799,0.18643379,05/19/2015 10:27:19,
1.0057485,-0.34001994,-0.075956345,05/19/2015 10:27:19,
1.0426762,0.20738244,0.13285065,05/19/2015 10:27:19,
0.7809682,-0.21962452,0.03630829,05/19/2015 10:27:20,
1.0865337,0.16449928,0.026644707,05/19/2015 10:27:20,
0.8227296,-0.3223915,-0.078837395,05/19/2015 10:27:20,
0.7764127,-0.00375247,0.06517601,05/19/2015 10:27:20,
-0.18172085,0.2771759,0.32291317,05/19/2015 10:27:20,
-1.4531251,-0.18753242,-0.43579578,05/19/2015 10:27:21,
-2.680524,0.06199932,-0.5311861,05/19/2015 10:27:21,
-1.7169393,-0.14018297,-0.60495377,05/19/2015 10:27:21,
-0.6642836,-0.063420296,0.03376484,05/19/2015 10:27:21,
-0.82448447,-0.09274769,-0.1517353,05/19/2015 10:27:21,
-0.643528,-0.03804469,0.18321705,05/19/2015 10:27:22,
-0.80614716,0.07327986,-0.06583595,05/19/2015 10:27:22,
-0.89678675,-0.045478106,0.008044243,05/19/2015 10:27:22,
-0.62110245,0.06220603,-0.06452656,05/19/2015 10:27:22,
-0.71364605,0.052964687,0.09718609,05/19/2015 10:27:22,
-0.6418903,0.057107925,-0.06802845,05/19/2015 10:27:23,
-0.7284546,-0.1291995,-0.08543682,05/19/2015 10:27:23,
-0.54839134,-0.04128456,-0.029784203,05/19/2015 10:27:23,
-0.48319682,-0.026098728,-0.21033669,05/19/2015 10:27:23,
-0.34123394,-0.03265667,0.011713982,05/19/2015 10:27:23,
-0.5996381,0.050379753,0.0633173,05/19/2015 10:27:24,
-0.29068324,-0.18636417,0.07434368,05/19/2015 10:27:24,
-0.43799415,-0.118639946,0.10882282,05/19/2015 10:27:24,
-0.44947955,-0.08080959,-0.06567478,05/19/2015 10:27:24,
-0.30025727,-0.10393429,0.04529476,05/19/2015 10:27:24,
-0.21044645,0.039989233,-0.06267834,05/19/2015 10:27:25,
-0.31413242,-0.08819604,0.11647987,05/19/2015 10:27:25,
-0.29384306,-0.064611435,0.02312851,05/19/2015 10:27:25,
-0.56948763,-0.075351715,-0.08601189,05/19/2015 10:27:25,
-0.32110152,-0.033283234,0.048006058,05/19/2015 10:27:25,
-0.7462922,-0.050210476,-0.29839134,05/19/2015 10:27:26,
-1.3179543,-0.20689535,-0.024261475,05/19/2015 10:27:26,
-1.2853365,-0.15466118,0.14806938,05/19/2015 10:27:26,
-1.0540057,-0.034686565,-0.6528759,05/19/2015 10:27:26,
-1.2736611,-0.2293725,0.03734398,05/19/2015 10:27:26,
