Vodafone IN
#signalStrength,time
7,05/16/2015 10:44:01,
11,05/16/2015 10:44:02,
7,05/16/2015 10:44:54,
11,05/16/2015 10:45:00,Turn_1+
15,05/16/2015 10:45:07,Turn_1+
11,05/16/2015 10:47:04,
15,05/16/2015 10:47:11,
11,05/16/2015 10:47:18,
7,05/16/2015 10:47:59,BusStop_1+
3,05/16/2015 10:48:12,
7,05/16/2015 10:48:21,
11,05/16/2015 10:48:28,Island_1+
7,05/16/2015 10:48:34,BusStop_2+
11,05/16/2015 10:49:07,
15,05/16/2015 10:49:14,
11,05/16/2015 10:59:03,
15,05/16/2015 10:59:23,Turn_11+
11,05/16/2015 11:00:19,
7,05/16/2015 11:00:31,BusStop_9+
11,05/16/2015 11:01:02,
7,05/16/2015 11:01:48,
11,05/16/2015 11:02:13,
15,05/16/2015 11:03:04,
11,05/16/2015 11:03:15,BusStop_12+
15,05/16/2015 11:03:50,
11,05/16/2015 11:04:16,Turn_15+
15,05/16/2015 11:04:33,
11,05/16/2015 11:14:36,
15,05/16/2015 11:14:40,
11,05/16/2015 11:14:57,BusStop_20+
15,05/16/2015 11:15:10,
11,05/16/2015 11:15:51,
15,05/16/2015 11:16:06,
11,05/16/2015 11:19:54,BusStop_25+
15,05/16/2015 11:20:03,
11,05/16/2015 11:21:32,
15,05/16/2015 11:21:36,
11,05/16/2015 11:41:58,BusStop_38+
7,05/16/2015 11:42:26,
11,05/16/2015 11:42:31,
7,05/16/2015 11:42:51,
11,05/16/2015 11:42:57,
7,05/16/2015 11:43:21,
11,05/16/2015 11:43:27,BusStop_39+
15,05/16/2015 11:44:08,BusStop_39+
11,05/16/2015 11:44:12,BusStop_39+
15,05/16/2015 11:44:15,BusStop_39+
11,05/16/2015 11:44:17,BusStop_39+
15,05/16/2015 11:44:19,BusStop_39+
11,05/16/2015 11:44:21,BusStop_39+
15,05/16/2015 11:44:48,BusStop_39+
11,05/16/2015 11:44:52,
7,05/16/2015 11:46:28,
11,05/16/2015 11:46:47,
7,05/16/2015 11:47:06,
11,05/16/2015 11:49:06,
15,05/16/2015 11:49:22,
11,05/16/2015 11:49:50,
7,05/16/2015 11:50:00,
3,05/16/2015 11:50:19,
7,05/16/2015 11:50:39,
11,05/16/2015 11:51:00,
7,05/16/2015 11:51:16,BusStop_43+
11,05/16/2015 11:51:29,
15,05/16/2015 11:51:36,
11,05/16/2015 11:53:17,
7,05/16/2015 11:53:29,
11,05/16/2015 11:53:51,BrokenRoad_1+
15,05/16/2015 11:54:05,BusStop_45+
