airtel
#signalStrength,time
15,05/16/2015 10:43:20,
17,05/16/2015 10:43:26,
18,05/16/2015 10:43:29,
19,05/16/2015 10:43:32,
19,05/16/2015 10:43:35,
16,05/16/2015 10:43:38,
18,05/16/2015 10:43:41,
16,05/16/2015 10:43:44,
18,05/16/2015 10:43:47,
16,05/16/2015 10:43:50,
18,05/16/2015 10:43:53,
13,05/16/2015 10:43:56,
12,05/16/2015 10:44:02,
12,05/16/2015 10:44:05,
10,05/16/2015 10:44:08,
12,05/16/2015 10:44:11,
10,05/16/2015 10:44:14,
12,05/16/2015 10:44:20,
10,05/16/2015 10:44:23,
13,05/16/2015 10:44:26,
10,05/16/2015 10:44:29,
8,05/16/2015 10:44:32,
10,05/16/2015 10:44:35,
8,05/16/2015 10:44:41,
13,05/16/2015 10:44:44,
10,05/16/2015 10:44:47,
9,05/16/2015 10:44:56,
14,05/16/2015 10:44:59,
11,05/16/2015 10:45:02,
13,05/16/2015 10:45:20,
11,05/16/2015 10:45:23,
13,05/16/2015 10:45:26,
9,05/16/2015 10:45:29,
10,05/16/2015 10:45:32,
7,05/16/2015 10:45:35,
10,05/16/2015 10:45:38,
9,05/16/2015 10:45:41,
11,05/16/2015 10:45:44,
9,05/16/2015 10:45:47,
13,05/16/2015 10:45:50,Turn_2+
10,05/16/2015 10:45:53,Turn_2+
5,05/16/2015 10:45:59,
8,05/16/2015 10:46:02,
6,05/16/2015 10:46:05,
8,05/16/2015 10:46:11,BusStop_1+
7,05/16/2015 10:46:14,
6,05/16/2015 10:46:17,
4,05/16/2015 10:46:23,
3,05/16/2015 10:46:26,
6,05/16/2015 10:46:32,
8,05/16/2015 10:46:38,
9,05/16/2015 10:46:41,Turn_3+
9,05/16/2015 10:46:44,Turn_3+
9,05/16/2015 10:46:47,
9,05/16/2015 10:46:53,BusStop_2+
11,05/16/2015 10:46:59,BusStop_2+
12,05/16/2015 10:47:02,BusStop_2+
11,05/16/2015 10:47:05,
14,05/16/2015 10:47:08,
9,05/16/2015 10:47:14,
14,05/16/2015 10:47:17,
11,05/16/2015 10:47:20,
6,05/16/2015 10:47:29,
8,05/16/2015 10:47:32,
9,05/16/2015 10:47:38,
8,05/16/2015 10:47:41,
10,05/16/2015 10:47:44,
8,05/16/2015 10:47:47,
13,05/16/2015 10:47:53,
12,05/16/2015 10:47:56,Turn_4+
16,05/16/2015 10:47:59,Turn_4+
14,05/16/2015 10:48:02,Turn_4+
9,05/16/2015 10:48:05,
10,05/16/2015 10:48:08,
13,05/16/2015 10:48:14,
10,05/16/2015 10:48:17,
16,05/16/2015 10:48:26,
12,05/16/2015 10:48:32,BusStop_3+
16,05/16/2015 10:48:35,BusStop_3+
14,05/16/2015 10:48:38,BusStop_3+
12,05/16/2015 10:48:41,BusStop_3+
16,05/16/2015 10:48:44,
14,05/16/2015 10:48:50,
13,05/16/2015 10:48:53,
15,05/16/2015 10:48:56,
14,05/16/2015 10:48:59,
16,05/16/2015 10:49:02,
13,05/16/2015 10:49:08,
15,05/16/2015 10:49:11,
11,05/16/2015 10:49:14,
18,05/16/2015 10:49:17,
14,05/16/2015 10:49:20,
15,05/16/2015 10:49:23,
17,05/16/2015 10:49:26,
15,05/16/2015 10:49:29,
19,05/16/2015 10:49:32,
13,05/16/2015 10:49:41,
19,05/16/2015 10:49:47,
22,05/16/2015 10:49:53,BusStop_4+
26,05/16/2015 10:50:05,
20,05/16/2015 10:50:11,
15,05/16/2015 10:50:14,
23,05/16/2015 10:50:17,
21,05/16/2015 10:50:20,
24,05/16/2015 10:50:23,
19,05/16/2015 10:50:32,
16,05/16/2015 10:50:38,
19,05/16/2015 10:50:44,
21,05/16/2015 10:50:47,
17,05/16/2015 10:50:50,Turn_5+
26,05/16/2015 10:50:56,
27,05/16/2015 10:50:59,BusStop_5+
30,05/16/2015 10:51:02,BusStop_5+
23,05/16/2015 10:53:02,BusStop_5+
24,05/16/2015 10:53:05,BusStop_5+
23,05/16/2015 10:53:08,
20,05/16/2015 10:53:11,
27,05/16/2015 10:53:14,
23,05/16/2015 10:53:17,
19,05/16/2015 10:53:20,
17,05/16/2015 10:53:23,
12,05/16/2015 10:53:29,
10,05/16/2015 10:53:32,
12,05/16/2015 10:53:35,
9,05/16/2015 10:53:41,
12,05/16/2015 10:53:44,
14,05/16/2015 10:53:47,
16,05/16/2015 10:53:59,
14,05/16/2015 10:54:05,
6,05/16/2015 10:54:08,
10,05/16/2015 10:54:11,
8,05/16/2015 10:54:17,
10,05/16/2015 10:54:26,
7,05/16/2015 10:54:29,
11,05/16/2015 10:54:35,Turn_6+
12,05/16/2015 10:54:38,
16,05/16/2015 10:54:41,BusStop_6+
7,05/16/2015 10:54:47,
9,05/16/2015 10:54:50,
12,05/16/2015 10:54:53,
9,05/16/2015 10:54:56,
10,05/16/2015 10:54:59,
13,05/16/2015 10:55:02,
12,05/16/2015 10:55:05,
9,05/16/2015 10:55:08,
12,05/16/2015 10:55:11,Turn_7+
10,05/16/2015 10:55:17,
13,05/16/2015 10:55:20,
10,05/16/2015 10:55:26,Turn_8+
8,05/16/2015 10:55:32,
11,05/16/2015 10:55:41,
9,05/16/2015 10:55:44,
14,05/16/2015 10:55:50,
16,05/16/2015 10:55:53,Turn_9+
11,05/16/2015 10:55:56,
9,05/16/2015 10:55:59,
13,05/16/2015 10:56:02,
10,05/16/2015 10:56:11,BusStop_7+
9,05/16/2015 10:56:23,BusStop_7+
12,05/16/2015 10:56:26,
9,05/16/2015 10:56:29,Turn_10+
11,05/16/2015 10:56:32,
9,05/16/2015 10:56:35,
10,05/16/2015 10:56:44,
8,05/16/2015 10:56:47,
7,05/16/2015 10:56:50,
6,05/16/2015 10:56:53,
3,05/16/2015 10:57:08,
5,05/16/2015 10:57:11,
8,05/16/2015 10:57:17,
10,05/16/2015 10:57:26,
9,05/16/2015 10:57:29,
12,05/16/2015 10:57:32,
8,05/16/2015 10:57:35,
10,05/16/2015 10:57:41,Turn_11+
3,05/16/2015 10:57:44,
5,05/16/2015 10:57:47,BusStop_8+
7,05/16/2015 10:57:56,BusStop_8+
9,05/16/2015 10:57:59,
6,05/16/2015 10:58:02,
8,05/16/2015 10:58:05,
4,05/16/2015 10:58:08,
11,05/16/2015 10:58:17,
2,05/16/2015 10:58:20,
3,05/16/2015 10:58:29,Turn_12+
12,05/16/2015 10:58:32,Turn_12+
11,05/16/2015 10:58:35,
7,05/16/2015 10:58:41,BusStop_9+
9,05/16/2015 10:58:44,BusStop_9+
7,05/16/2015 10:58:47,BusStop_9+
10,05/16/2015 10:58:50,BusStop_9+
8,05/16/2015 10:58:53,BusStop_9+
10,05/16/2015 10:59:02,
8,05/16/2015 10:59:05,
11,05/16/2015 10:59:08,BusStop_10+
8,05/16/2015 10:59:14,
10,05/16/2015 10:59:17,
12,05/16/2015 10:59:23,
11,05/16/2015 10:59:26,
9,05/16/2015 10:59:35,
7,05/16/2015 10:59:38,
7,05/16/2015 10:59:41,
8,05/16/2015 10:59:44,
12,05/16/2015 10:59:47,
16,05/16/2015 10:59:50,
13,05/16/2015 10:59:53,
12,05/16/2015 11:00:02,
9,05/16/2015 11:00:05,
10,05/16/2015 11:00:08,
9,05/16/2015 11:00:11,BusStop_11+
9,05/16/2015 11:00:17,BusStop_11+
14,05/16/2015 11:00:20,
15,05/16/2015 11:00:23,
9,05/16/2015 11:00:26,
17,05/16/2015 11:00:29,
22,05/16/2015 11:00:38,
13,05/16/2015 11:00:41,
14,05/16/2015 11:00:44,
19,05/16/2015 11:00:47,
13,05/16/2015 11:00:53,
20,05/16/2015 11:00:56,
14,05/16/2015 11:00:59,
11,05/16/2015 11:01:02,
14,05/16/2015 11:01:09,
16,05/16/2015 11:01:11,
23,05/16/2015 11:01:14,
18,05/16/2015 11:01:17,
17,05/16/2015 11:01:23,
17,05/16/2015 11:01:26,
19,05/16/2015 11:01:29,BusStop_12+
20,05/16/2015 11:01:33,BusStop_12+
13,05/16/2015 11:01:35,
17,05/16/2015 11:01:39,
18,05/16/2015 11:01:41,
22,05/16/2015 11:01:44,
24,05/16/2015 11:01:47,BusStop_13+
28,05/16/2015 11:01:59,
17,05/16/2015 11:02:02,
20,05/16/2015 11:02:08,
18,05/16/2015 11:02:11,
17,05/16/2015 11:02:14,
15,05/16/2015 11:02:17,
14,05/16/2015 11:02:20,
13,05/16/2015 11:02:23,
15,05/16/2015 11:02:26,
13,05/16/2015 11:02:32,Turn_14+
16,05/16/2015 11:02:41,
11,05/16/2015 11:02:44,
12,05/16/2015 11:02:47,
10,05/16/2015 11:02:50,
9,05/16/2015 11:02:53,
11,05/16/2015 11:02:56,
9,05/16/2015 11:03:02,
14,05/16/2015 11:03:05,
9,05/16/2015 11:03:08,
12,05/16/2015 11:03:11,
11,05/16/2015 11:03:14,
8,05/16/2015 11:03:20,
7,05/16/2015 11:03:23,
10,05/16/2015 11:03:26,
4,05/16/2015 11:03:29,
6,05/16/2015 11:03:32,BusStop_14+
10,05/16/2015 11:03:35,BusStop_14+
5,05/16/2015 11:03:38,BusStop_14+
7,05/16/2015 11:03:41,BusStop_14+
6,05/16/2015 11:03:44,BusStop_14+
9,05/16/2015 11:03:47,BusStop_14+
11,05/16/2015 11:03:56,
6,05/16/2015 11:03:59,
8,05/16/2015 11:04:02,
11,05/16/2015 11:04:08,BusStop_15+
9,05/16/2015 11:04:11,
10,05/16/2015 11:04:26,
8,05/16/2015 11:04:29,
10,05/16/2015 11:04:38,
12,05/16/2015 11:04:44,
11,05/16/2015 11:04:47,
8,05/16/2015 11:04:56,BusStop_16+
10,05/16/2015 11:05:00,
12,05/16/2015 11:05:02,
15,05/16/2015 11:05:05,
18,05/16/2015 11:05:08,
9,05/16/2015 11:05:11,
13,05/16/2015 11:05:14,
12,05/16/2015 11:05:17,
14,05/16/2015 11:05:20,
9,05/16/2015 11:05:23,
11,05/16/2015 11:05:26,
