#x,y,z,time
0.21669006,4.823456,10.640808,05/27/2015 17:12:40,
-0.45100403,4.7901306,8.655579,05/27/2015 17:12:40,
-0.28675842,4.9103394,8.60083,05/27/2015 17:12:40,
-1.2043915,4.640167,9.036438,05/27/2015 17:12:40,
-1.4733734,4.9186707,9.887421,05/27/2015 17:12:40,
-1.0770416,4.560425,10.793152,05/27/2015 17:12:40,
-0.94493103,4.2759705,8.929321,05/27/2015 17:12:40,
-1.2055817,4.791321,7.451111,05/27/2015 17:12:40,
-0.73902893,5.6101685,8.938843,05/27/2015 17:12:40,
-0.6331024,4.774658,10.042145,05/27/2015 17:12:41,
-1.0068207,4.311676,9.36731,05/27/2015 17:12:41,
-1.0746613,4.073639,10.049286,05/27/2015 17:12:41,
-1.5638275,4.331909,9.841003,05/27/2015 17:12:41,
-1.2555695,5.330475,8.27829,05/27/2015 17:12:41,
-1.4828949,5.651825,9.685089,05/27/2015 17:12:41,
-0.61524963,6.0660095,11.108551,05/27/2015 17:12:41,
-0.3950653,5.729187,8.591309,05/27/2015 17:12:41,
-0.66999817,4.6342163,8.72818,05/27/2015 17:12:41,
-0.3391266,4.0212708,9.43396,05/27/2015 17:12:41,
-0.5450287,4.4295044,9.037628,05/27/2015 17:12:41,
-0.60691833,4.8734436,9.288757,05/27/2015 17:12:41,
-0.7318878,5.241211,9.612488,05/27/2015 17:12:41,
-1.4793243,5.2816772,8.517517,05/27/2015 17:12:41,
-0.87709045,4.6996765,9.954071,05/27/2015 17:12:41,
-0.47956848,4.8270264,10.313507,05/27/2015 17:12:42,
0.11671448,5.4625854,8.884094,05/27/2015 17:12:42,
0.63087463,4.9817505,10.405151,05/27/2015 17:12:42,
-0.6200104,5.016266,9.299469,05/27/2015 17:12:42,
-0.22605896,4.3211975,10.194489,05/27/2015 17:12:42,
-0.23320007,3.63089,11.214478,05/27/2015 17:12:42,
-0.9056549,4.427124,8.15332,05/27/2015 17:12:42,
-0.8985138,5.5518494,7.7438965,05/27/2015 17:12:42,
-1.4210052,5.153137,13.2092285,05/27/2015 17:12:42,
-1.6233368,5.0960083,6.425171,05/27/2015 17:12:42,
-1.989914,4.7948914,7.207123,05/27/2015 17:12:42,
-1.060379,4.2950134,9.159027,05/27/2015 17:12:42,
-0.7890167,4.740143,10.617004,05/27/2015 17:12:42,
-1.175827,5.132904,9.357788,05/27/2015 17:12:42,
