airtel
#signalStrength,time
16,06/03/2015 18:26:05,
18,06/03/2015 18:26:07,
20,06/03/2015 18:26:10,
18,06/03/2015 18:26:13,
19,06/03/2015 18:26:16,
23,06/03/2015 18:26:19,
17,06/03/2015 18:26:22,
21,06/03/2015 18:26:25,BusStop_1+
17,06/03/2015 18:26:28,BusStop_1+
13,06/03/2015 18:26:31,BusStop_1+
15,06/03/2015 18:26:34,BusStop_1+
20,06/03/2015 18:26:37,BusStop_1+
22,06/03/2015 18:26:40,BusStop_1+
12,06/03/2015 18:26:43,BusStop_1+
17,06/03/2015 18:26:46,BusStop_1+
16,06/03/2015 18:26:55,BusStop_1+
11,06/03/2015 18:27:01,BusStop_1+
14,06/03/2015 18:27:04,BusStop_1+
19,06/03/2015 18:27:07,BusStop_1+
19,06/03/2015 18:27:10,BusStop_1+
16,06/03/2015 18:27:13,BusStop_1+
17,06/03/2015 18:27:19,BusStop_1+
21,06/03/2015 18:27:22,BusStop_1+
16,06/03/2015 18:27:25,
20,06/03/2015 18:27:28,
17,06/03/2015 18:27:31,
20,06/03/2015 18:27:34,
18,06/03/2015 18:27:43,
21,06/03/2015 18:27:46,
17,06/03/2015 18:27:49,
20,06/03/2015 18:27:52,
17,06/03/2015 18:27:55,
20,06/03/2015 18:27:58,
18,06/03/2015 18:28:01,
20,06/03/2015 18:28:04,
17,06/03/2015 18:28:10,
21,06/03/2015 18:28:13,
14,06/03/2015 18:28:22,
19,06/03/2015 18:28:25,
19,06/03/2015 18:28:31,
17,06/03/2015 18:28:34,
17,06/03/2015 18:28:37,
21,06/03/2015 18:28:43,
15,06/03/2015 18:28:46,
19,06/03/2015 18:28:49,
19,06/03/2015 18:28:52,
15,06/03/2015 18:28:55,
22,06/03/2015 18:28:58,
16,06/03/2015 18:29:01,
19,06/03/2015 18:29:04,
16,06/03/2015 18:29:07,
14,06/03/2015 18:29:13,
18,06/03/2015 18:29:16,
21,06/03/2015 18:29:19,
19,06/03/2015 18:29:25,
16,06/03/2015 18:29:28,
19,06/03/2015 18:29:31,
19,06/03/2015 18:29:34,
21,06/03/2015 18:29:37,
19,06/03/2015 18:29:40,
21,06/03/2015 18:29:43,
18,06/03/2015 18:29:46,
14,06/03/2015 18:29:49,
19,06/03/2015 18:29:52,
15,06/03/2015 18:29:58,Turn_1+
22,06/03/2015 18:30:01,Turn_1+
17,06/03/2015 18:30:04,Turn_1+
15,06/03/2015 18:30:10,BusStop_2+
17,06/03/2015 18:30:13,BusStop_2+
17,06/03/2015 18:30:19,
12,06/03/2015 18:30:22,
15,06/03/2015 18:30:25,
19,06/03/2015 18:30:31,
21,06/03/2015 18:30:34,
14,06/03/2015 18:30:37,
14,06/03/2015 18:30:40,
11,06/03/2015 18:30:43,
7,06/03/2015 18:30:52,
11,06/03/2015 18:30:58,
13,06/03/2015 18:31:01,
8,06/03/2015 18:31:04,
10,06/03/2015 18:31:13,BusStop_3+
12,06/03/2015 18:31:16,BusStop_3+
12,06/03/2015 18:31:19,BusStop_3+
11,06/03/2015 18:31:22,BusStop_3+
12,06/03/2015 18:31:25,BusStop_3+
10,06/03/2015 18:31:28,BusStop_3+
8,06/03/2015 18:31:40,
10,06/03/2015 18:31:43,
8,06/03/2015 18:31:46,
11,06/03/2015 18:31:49,
15,06/03/2015 18:31:52,
10,06/03/2015 18:31:58,
7,06/03/2015 18:32:01,
12,06/03/2015 18:32:04,
9,06/03/2015 18:32:07,
13,06/03/2015 18:32:13,
6,06/03/2015 18:32:16,
7,06/03/2015 18:32:22,
15,06/03/2015 18:32:28,
20,06/03/2015 18:32:31,
16,06/03/2015 18:32:34,
19,06/03/2015 18:32:37,
19,06/03/2015 18:32:43,
21,06/03/2015 18:32:49,
18,06/03/2015 18:32:58,
24,06/03/2015 18:33:01,
20,06/03/2015 18:33:04,
25,06/03/2015 18:33:07,
22,06/03/2015 18:33:10,
19,06/03/2015 18:33:16,
22,06/03/2015 18:33:19,
19,06/03/2015 18:33:22,
21,06/03/2015 18:33:25,
24,06/03/2015 18:33:31,
19,06/03/2015 18:33:34,
22,06/03/2015 18:33:40,
19,06/03/2015 18:33:43,
22,06/03/2015 18:33:46,
18,06/03/2015 18:33:49,
21,06/03/2015 18:33:52,
23,06/03/2015 18:33:55,
20,06/03/2015 18:33:58,
18,06/03/2015 18:34:01,
23,06/03/2015 18:34:04,
15,06/03/2015 18:34:07,
22,06/03/2015 18:34:10,
20,06/03/2015 18:34:13,
13,06/03/2015 18:34:19,
14,06/03/2015 18:34:22,
16,06/03/2015 18:34:25,
17,06/03/2015 18:34:31,
15,06/03/2015 18:34:34,
11,06/03/2015 18:34:40,
12,06/03/2015 18:34:43,
9,06/03/2015 18:34:46,
12,06/03/2015 18:34:49,
7,06/03/2015 18:34:52,
4,06/03/2015 18:34:55,
5,06/03/2015 18:35:01,
10,06/03/2015 18:35:04,
6,06/03/2015 18:35:16,
3,06/03/2015 18:35:22,BusStop_5+
8,06/03/2015 18:35:25,BusStop_5+
6,06/03/2015 18:35:34,
6,06/03/2015 18:35:37,
7,06/03/2015 18:35:46,
8,06/03/2015 18:35:49,
12,06/03/2015 18:35:52,
10,06/03/2015 18:35:55,
12,06/03/2015 18:36:04,
19,06/03/2015 18:36:07,
16,06/03/2015 18:36:10,
13,06/03/2015 18:36:19,
9,06/03/2015 18:36:22,
6,06/03/2015 18:36:25,
10,06/03/2015 18:36:28,
9,06/03/2015 18:36:31,
12,06/03/2015 18:36:34,
6,06/03/2015 18:36:37,
11,06/03/2015 18:36:40,
14,06/03/2015 18:36:43,
12,06/03/2015 18:36:49,
10,06/03/2015 18:36:52,
13,06/03/2015 18:36:55,Turn_2+
10,06/03/2015 18:36:58,Turn_2+
17,06/03/2015 18:37:01,BusStop_6+
15,06/03/2015 18:37:04,BusStop_6+
14,06/03/2015 18:37:07,BusStop_6+
10,06/03/2015 18:37:16,BusStop_6+
9,06/03/2015 18:37:19,BusStop_6+
11,06/03/2015 18:37:31,BusStop_6+
13,06/03/2015 18:37:37,BusStop_6+
11,06/03/2015 18:37:43,
12,06/03/2015 18:37:46,Turn_3+
10,06/03/2015 18:37:49,Turn_3+
12,06/03/2015 18:37:55,
13,06/03/2015 18:37:58,
12,06/03/2015 18:38:04,
12,06/03/2015 18:38:10,
13,06/03/2015 18:38:13,
9,06/03/2015 18:38:16,
8,06/03/2015 18:38:19,
10,06/03/2015 18:38:25,
8,06/03/2015 18:38:31,
10,06/03/2015 18:38:34,
7,06/03/2015 18:38:40,
10,06/03/2015 18:38:43,
12,06/03/2015 18:38:46,
11,06/03/2015 18:38:49,
10,06/03/2015 18:38:58,
10,06/03/2015 18:39:01,
8,06/03/2015 18:39:07,BusStop_7+
8,06/03/2015 18:39:10,BusStop_7+
10,06/03/2015 18:39:13,BusStop_7+
9,06/03/2015 18:39:19,
11,06/03/2015 18:39:28,
15,06/03/2015 18:39:37,
12,06/03/2015 18:39:40,
16,06/03/2015 18:39:43,
18,06/03/2015 18:39:45,
13,06/03/2015 18:39:49,
18,06/03/2015 18:39:52,
15,06/03/2015 18:39:55,
13,06/03/2015 18:39:58,
17,06/03/2015 18:40:01,
15,06/03/2015 18:40:04,
11,06/03/2015 18:40:07,
10,06/03/2015 18:40:10,
10,06/03/2015 18:40:13,
15,06/03/2015 18:40:16,
17,06/03/2015 18:40:19,
21,06/03/2015 18:40:22,
14,06/03/2015 18:40:25,
13,06/03/2015 18:40:28,
17,06/03/2015 18:40:31,
14,06/03/2015 18:40:34,
16,06/03/2015 18:40:37,
13,06/03/2015 18:40:40,
12,06/03/2015 18:40:43,BusStop_8+
13,06/03/2015 18:40:46,BusStop_8+
11,06/03/2015 18:40:58,BusStop_8+
12,06/03/2015 18:41:01,BusStop_8+
11,06/03/2015 18:41:04,BusStop_8+
12,06/03/2015 18:41:10,BusStop_8+
11,06/03/2015 18:41:16,BusStop_8+
15,06/03/2015 18:41:19,BusStop_8+
12,06/03/2015 18:41:22,BusStop_8+
12,06/03/2015 18:41:25,BusStop_8+
14,06/03/2015 18:41:28,BusStop_8+
11,06/03/2015 18:41:31,BusStop_8+
12,06/03/2015 18:41:34,BusStop_8+
15,06/03/2015 18:42:04,
14,06/03/2015 18:42:07,
14,06/03/2015 18:42:10,
13,06/03/2015 18:42:13,
12,06/03/2015 18:42:16,
13,06/03/2015 18:42:19,
15,06/03/2015 18:42:22,
17,06/03/2015 18:42:25,Bumper_2+
15,06/03/2015 18:42:28,
14,06/03/2015 18:42:31,
16,06/03/2015 18:42:34,
15,06/03/2015 18:42:37,
13,06/03/2015 18:42:40,Bumper_3+
14,06/03/2015 18:42:43,Turn_4+
15,06/03/2015 18:42:46,Turn_4+
18,06/03/2015 18:42:49,Turn_4+
14,06/03/2015 18:42:52,
22,06/03/2015 18:42:55,
17,06/03/2015 18:42:58,BusStop_9+
19,06/03/2015 18:43:01,
25,06/03/2015 18:43:04,
22,06/03/2015 18:43:10,
21,06/03/2015 18:43:13,
18,06/03/2015 18:43:16,
28,06/03/2015 18:43:22,
23,06/03/2015 18:43:25,
28,06/03/2015 18:43:28,BusStop_10+
25,06/03/2015 18:43:34,
28,06/03/2015 18:43:37,Turn_5+
26,06/03/2015 18:43:43,Turn_5+
24,06/03/2015 18:43:46,
24,06/03/2015 18:43:49,
26,06/03/2015 18:43:52,Bumper_4+
23,06/03/2015 18:43:55,Turn_6+
21,06/03/2015 18:44:01,
16,06/03/2015 18:44:04,
15,06/03/2015 18:44:13,
15,06/03/2015 18:44:19,
18,06/03/2015 18:44:22,
17,06/03/2015 18:44:28,BusStop_11+
17,06/03/2015 18:44:31,
17,06/03/2015 18:44:34,
25,06/03/2015 18:44:37,
23,06/03/2015 18:44:43,
20,06/03/2015 18:44:49,
25,06/03/2015 18:44:52,
19,06/03/2015 18:44:55,
17,06/03/2015 18:44:58,
16,06/03/2015 18:45:04,
16,06/03/2015 18:45:07,
20,06/03/2015 18:45:10,
14,06/03/2015 18:45:13,BusStop_12+
16,06/03/2015 18:45:16,Bumper_6+
17,06/03/2015 18:45:19,
15,06/03/2015 18:45:22,
18,06/03/2015 18:45:25,
16,06/03/2015 18:45:28,
20,06/03/2015 18:45:34,
17,06/03/2015 18:45:37,
14,06/03/2015 18:45:40,
17,06/03/2015 18:45:43,
15,06/03/2015 18:45:46,
20,06/03/2015 18:45:49,
19,06/03/2015 18:45:52,
16,06/03/2015 18:45:55,
21,06/03/2015 18:45:58,
22,06/03/2015 18:46:04,
25,06/03/2015 18:46:07,
22,06/03/2015 18:46:10,
24,06/03/2015 18:46:13,BusStop_13+
25,06/03/2015 18:46:19,
27,06/03/2015 18:46:22,
26,06/03/2015 18:46:25,
28,06/03/2015 18:46:28,
20,06/03/2015 18:46:31,
24,06/03/2015 18:46:34,BusStop_14+
23,06/03/2015 18:46:37,BusStop_14+
25,06/03/2015 18:46:43,
19,06/03/2015 18:46:46,
27,06/03/2015 18:46:49,
22,06/03/2015 18:46:52,
23,06/03/2015 18:46:55,
18,06/03/2015 18:46:58,
20,06/03/2015 18:47:01,
17,06/03/2015 18:47:04,
15,06/03/2015 18:47:07,BusStop_15+
14,06/03/2015 18:47:10,BusStop_15+
19,06/03/2015 18:47:13,
16,06/03/2015 18:47:16,
19,06/03/2015 18:47:19,Turn_7+
23,06/03/2015 18:47:22,Turn_7+
18,06/03/2015 18:47:25,
19,06/03/2015 18:47:28,
23,06/03/2015 18:47:31,
29,06/03/2015 18:47:34,
22,06/03/2015 18:47:40,
16,06/03/2015 18:47:43,
18,06/03/2015 18:47:46,
20,06/03/2015 18:47:55,
17,06/03/2015 18:47:58,
19,06/03/2015 18:48:04,
14,06/03/2015 18:48:07,
18,06/03/2015 18:48:10,
21,06/03/2015 18:48:19,
19,06/03/2015 18:48:25,
17,06/03/2015 18:48:28,
17,06/03/2015 18:48:34,Turn_8+
14,06/03/2015 18:48:37,
12,06/03/2015 18:48:40,BusStop_16+
11,06/03/2015 18:48:43,BusStop_16+
13,06/03/2015 18:48:46,
14,06/03/2015 18:48:52,
16,06/03/2015 18:48:55,
13,06/03/2015 18:48:58,
10,06/03/2015 18:49:01,
16,06/03/2015 18:49:04,
14,06/03/2015 18:49:10,
8,06/03/2015 18:49:13,
12,06/03/2015 18:49:16,
14,06/03/2015 18:49:19,
15,06/03/2015 18:49:22,BusStop_17+
14,06/03/2015 18:49:25,BusStop_17+
14,06/03/2015 18:49:31,
16,06/03/2015 18:49:34,
18,06/03/2015 18:49:37,
15,06/03/2015 18:49:40,
17,06/03/2015 18:49:46,
11,06/03/2015 18:49:49,
15,06/03/2015 18:49:52,
14,06/03/2015 18:50:01,
9,06/03/2015 18:50:04,
11,06/03/2015 18:50:07,
9,06/03/2015 18:50:10,
10,06/03/2015 18:50:13,
13,06/03/2015 18:50:16,Turn_9+
8,06/03/2015 18:50:19,Turn_9+
11,06/03/2015 18:50:22,Turn_9+
14,06/03/2015 18:50:28,
11,06/03/2015 18:50:34,
15,06/03/2015 18:50:37,
10,06/03/2015 18:50:40,
13,06/03/2015 18:50:43,
11,06/03/2015 18:50:46,
9,06/03/2015 18:50:49,
12,06/03/2015 18:50:52,
10,06/03/2015 18:50:55,
14,06/03/2015 18:51:01,
11,06/03/2015 18:51:04,
14,06/03/2015 18:51:16,
17,06/03/2015 18:51:25,
16,06/03/2015 18:51:28,
19,06/03/2015 18:51:31,
16,06/03/2015 18:51:34,
20,06/03/2015 18:51:37,
16,06/03/2015 18:51:40,
18,06/03/2015 18:51:43,
15,06/03/2015 18:51:52,
17,06/03/2015 18:51:55,Junction_1+
14,06/03/2015 18:51:58,
16,06/03/2015 18:52:01,
19,06/03/2015 18:52:16,
16,06/03/2015 18:52:19,
17,06/03/2015 18:52:25,
15,06/03/2015 18:52:28,
12,06/03/2015 18:52:31,
15,06/03/2015 18:52:37,
12,06/03/2015 18:52:43,
11,06/03/2015 18:52:46,
9,06/03/2015 18:52:49,
12,06/03/2015 18:52:52,
17,06/03/2015 18:52:55,
12,06/03/2015 18:52:58,
15,06/03/2015 18:53:04,
17,06/03/2015 18:53:07,
14,06/03/2015 18:53:10,
16,06/03/2015 18:53:13,
17,06/03/2015 18:53:16,
14,06/03/2015 18:53:25,
19,06/03/2015 18:53:28,Turn_10+
15,06/03/2015 18:53:31,Turn_10+
21,06/03/2015 18:53:37,
15,06/03/2015 18:53:40,
15,06/03/2015 18:53:43,
11,06/03/2015 18:53:46,
9,06/03/2015 18:53:49,
10,06/03/2015 18:53:52,
12,06/03/2015 18:53:58,
11,06/03/2015 18:54:04,
12,06/03/2015 18:54:07,
15,06/03/2015 18:54:10,
8,06/03/2015 18:54:13,
9,06/03/2015 18:54:16,
14,06/03/2015 18:54:19,
13,06/03/2015 18:54:22,
15,06/03/2015 18:54:25,
18,06/03/2015 18:54:37,
20,06/03/2015 18:54:43,
24,06/03/2015 18:54:46,
27,06/03/2015 18:54:55,
22,06/03/2015 18:54:58,
19,06/03/2015 18:55:01,
16,06/03/2015 18:55:10,
19,06/03/2015 18:55:13,
21,06/03/2015 18:55:16,
17,06/03/2015 18:55:19,
12,06/03/2015 18:55:25,
15,06/03/2015 18:55:28,
13,06/03/2015 18:55:31,BusStop_20+
15,06/03/2015 18:55:34,BusStop_20+
13,06/03/2015 18:55:46,BusStop_20+
15,06/03/2015 18:55:52,BusStop_20+
14,06/03/2015 18:55:58,BusStop_20+
15,06/03/2015 18:56:01,BusStop_20+
13,06/03/2015 18:56:04,
15,06/03/2015 18:56:07,
18,06/03/2015 18:56:10,
17,06/03/2015 18:56:13,
17,06/03/2015 18:56:16,
17,06/03/2015 18:56:19,
16,06/03/2015 18:56:22,
13,06/03/2015 18:56:31,
11,06/03/2015 18:56:34,
13,06/03/2015 18:56:40,BusStop_21+
11,06/03/2015 18:56:43,
8,06/03/2015 18:56:49,
9,06/03/2015 18:56:52,
6,06/03/2015 18:56:55,
10,06/03/2015 18:56:58,
9,06/03/2015 18:57:01,
8,06/03/2015 18:57:04,
7,06/03/2015 18:57:07,
6,06/03/2015 18:57:10,BusStop_22+
6,06/03/2015 18:57:13,BusStop_22+
9,06/03/2015 18:57:16,
8,06/03/2015 18:57:19,
8,06/03/2015 18:57:22,
9,06/03/2015 18:57:28,
15,06/03/2015 18:57:34,
11,06/03/2015 18:57:37,
8,06/03/2015 18:57:40,
15,06/03/2015 18:57:43,
8,06/03/2015 18:57:46,
12,06/03/2015 18:57:49,
14,06/03/2015 18:57:55,
10,06/03/2015 18:57:58,
13,06/03/2015 18:58:01,Turn_11+
11,06/03/2015 18:58:04,Turn_11+
12,06/03/2015 18:58:10,
11,06/03/2015 18:58:13,
15,06/03/2015 18:58:16,
10,06/03/2015 18:58:19,
13,06/03/2015 18:58:25,
14,06/03/2015 18:58:28,
9,06/03/2015 18:58:31,
10,06/03/2015 18:58:34,
9,06/03/2015 18:58:37,
10,06/03/2015 18:58:43,Turn_12+
