404 17
#signalStrength,time
15,05/27/2015 18:07:20,
4,05/27/2015 18:07:22,
11,05/27/2015 18:07:25,
14,05/27/2015 18:07:28,BusStop_5+
14,05/27/2015 18:07:33,BusStop_5+
16,05/27/2015 18:07:34,BusStop_5+
16,05/27/2015 18:07:35,BusStop_5+
18,05/27/2015 18:07:36,BusStop_5+
13,05/27/2015 18:07:40,BusStop_5+
13,05/27/2015 18:07:43,BusStop_5+
16,05/27/2015 18:07:45,BusStop_5+
16,05/27/2015 18:07:58,BusStop_5+
17,05/27/2015 18:07:58,BusStop_5+
17,05/27/2015 18:08:03,BusStop_5+
17,05/27/2015 18:08:07,BusStop_5+
14,05/27/2015 18:08:10,BusStop_5+
18,05/27/2015 18:08:12,BusStop_5+
18,05/27/2015 18:08:13,BusStop_5+
15,05/27/2015 18:08:16,BusStop_5+
13,05/27/2015 18:08:19,BusStop_5+
11,05/27/2015 18:08:30,BusStop_5+
11,05/27/2015 18:08:32,BusStop_5+
8,05/27/2015 18:08:34,BusStop_5+
5,05/27/2015 18:08:37,BusStop_5+
5,05/27/2015 18:08:37,BusStop_5+
6,05/27/2015 18:08:39,BusStop_5+
5,05/27/2015 18:08:43,BusStop_5+
2,05/27/2015 18:08:46,BusStop_5+
2,05/27/2015 18:08:47,BusStop_5+
8,05/27/2015 18:08:48,BusStop_5+
8,05/27/2015 18:08:52,BusStop_5+
9,05/27/2015 18:08:52,BusStop_5+
7,05/27/2015 18:08:55,BusStop_5+
5,05/27/2015 18:08:57,BusStop_5+
9,05/27/2015 18:09:01,BusStop_5+
12,05/27/2015 18:09:06,BusStop_5+
9,05/27/2015 18:09:13,BusStop_5+
7,05/27/2015 18:09:15,BusStop_5+
7,05/27/2015 18:09:19,BusStop_5+
9,05/27/2015 18:09:24,BusStop_5+
9,05/27/2015 18:09:27,BusStop_5+
7,05/27/2015 18:09:28,BusStop_5+
7,05/27/2015 18:09:29,BusStop_5+
4,05/27/2015 18:09:33,BusStop_5+
2,05/27/2015 18:09:37,BusStop_5+
7,05/27/2015 18:09:40,BusStop_5+
2,05/27/2015 18:09:42,BusStop_5+
2,05/27/2015 18:09:47,
11,05/27/2015 18:09:49,
9,05/27/2015 18:09:51,
9,05/27/2015 18:09:56,
3,05/27/2015 18:09:58,
4,05/27/2015 18:10:01,
4,05/27/2015 18:10:11,
4,05/27/2015 18:10:13,
4,05/27/2015 18:10:16,
4,05/27/2015 18:10:17,
4,05/27/2015 18:10:27,
8,05/27/2015 18:10:28,
5,05/27/2015 18:10:31,
5,05/27/2015 18:10:32,
0,05/27/2015 18:10:33,
3,05/27/2015 18:10:37,
0,05/27/2015 18:10:40,
0,05/27/2015 18:10:42,
6,05/27/2015 18:10:46,
6,05/27/2015 18:10:47,
9,05/27/2015 18:10:49,
6,05/27/2015 18:10:51,
6,05/27/2015 18:10:53,
7,05/27/2015 18:10:55,
6,05/27/2015 18:10:58,
6,05/27/2015 18:11:00,
9,05/27/2015 18:11:00,
10,05/27/2015 18:11:04,
10,05/27/2015 18:11:05,
12,05/27/2015 18:11:07,
10,05/27/2015 18:11:09,
10,05/27/2015 18:11:13,
13,05/27/2015 18:11:13,
9,05/27/2015 18:11:16,
11,05/27/2015 18:11:18,
9,05/27/2015 18:11:22,
9,05/27/2015 18:11:22,
11,05/27/2015 18:11:25,
11,05/27/2015 18:11:31,
13,05/27/2015 18:11:31,
10,05/27/2015 18:11:34,
10,05/27/2015 18:11:36,
8,05/27/2015 18:11:36,
10,05/27/2015 18:11:40,
14,05/27/2015 18:11:43,
14,05/27/2015 18:11:49,
15,05/27/2015 18:11:54,
15,05/27/2015 18:11:54,
15,05/27/2015 18:11:59,
13,05/27/2015 18:12:03,
13,05/27/2015 18:12:06,
14,05/27/2015 18:12:12,
14,05/27/2015 18:12:15,
12,05/27/2015 18:12:19,
9,05/27/2015 18:12:21,
9,05/27/2015 18:12:35,
14,05/27/2015 18:12:37,
17,05/27/2015 18:12:43,
17,05/27/2015 18:12:45,
13,05/27/2015 18:12:46,
16,05/27/2015 18:12:52,
18,05/27/2015 18:12:55,
16,05/27/2015 18:13:04,
16,05/27/2015 18:13:05,
16,05/27/2015 18:13:11,BusStop_6+
12,05/27/2015 18:13:12,BusStop_6+
15,05/27/2015 18:13:16,BusStop_6+
13,05/27/2015 18:13:21,
11,05/27/2015 18:13:28,
12,05/27/2015 18:13:34,
12,05/27/2015 18:13:41,
15,05/27/2015 18:13:43,
9,05/27/2015 18:13:46,
10,05/27/2015 18:13:48,
10,05/27/2015 18:13:51,
11,05/27/2015 18:13:55,
13,05/27/2015 18:13:57,
14,05/27/2015 18:14:04,
18,05/27/2015 18:14:06,
16,05/27/2015 18:14:10,
13,05/27/2015 18:14:13,
13,05/27/2015 18:14:13,
15,05/27/2015 18:14:15,
15,05/27/2015 18:14:18,Turn_4+
15,05/27/2015 18:14:24,Turn_4+
18,05/27/2015 18:14:28,
18,05/27/2015 18:14:29,
15,05/27/2015 18:14:31,
23,05/27/2015 18:14:33,
20,05/27/2015 18:14:42,
19,05/27/2015 18:14:49,
19,05/27/2015 18:14:50,
21,05/27/2015 18:14:51,
21,05/27/2015 18:14:54,
18,05/27/2015 18:15:00,
19,05/27/2015 18:15:04,
18,05/27/2015 18:15:09,
15,05/27/2015 18:15:18,
15,05/27/2015 18:15:22,
13,05/27/2015 18:15:25,
13,05/27/2015 18:15:30,
14,05/27/2015 18:15:43,
10,05/27/2015 18:15:49,
16,05/27/2015 18:15:52,
19,05/27/2015 18:15:55,
19,05/27/2015 18:15:58,
19,05/27/2015 18:16:03,
24,05/27/2015 18:16:04,
20,05/27/2015 18:16:07,
23,05/27/2015 18:16:09,
24,05/27/2015 18:16:16,
23,05/27/2015 18:16:22,
21,05/27/2015 18:16:31,Turn_5+
21,05/27/2015 18:16:51,
22,05/27/2015 18:16:52,
19,05/27/2015 18:16:54,
19,05/27/2015 18:16:55,
15,05/27/2015 18:16:58,
19,05/27/2015 18:17:01,
22,05/27/2015 18:17:03,
22,05/27/2015 18:17:10,Bumper_1+
22,05/27/2015 18:17:15,
18,05/27/2015 18:17:19,
18,05/27/2015 18:17:21,
23,05/27/2015 18:17:21,
20,05/27/2015 18:17:25,
20,05/27/2015 18:17:26,
19,05/27/2015 18:17:30,
22,05/27/2015 18:17:34,BusStop_7+
20,05/27/2015 18:17:37,BusStop_7+
